optimizer,hyperparameters,criterion,crt_parameter,top-1 test acc,overfitting indicator,l1,l5,l1/l5,fwp_overhead,bwp_overhead,images/s,runtime,max_allocated_memory,max_reserved_memory,epochs,exclusive_run
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.15;,gSAMratio,z=1.8,96.44,0.0264,25.5963,37.6776,0.6794,1.2258,1.2258,2597.52,73.74,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.5;,gSAMratio,z=1.8,96.28,0.0559,22.2598,40.7972,0.5456,1.0522,1.0522,2786.06,66.5,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.1;,gSAMratio,z=1.8,96.6,0.0276,23.9534,37.2533,0.643,1.3102,1.3102,2480.11,77.76,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.7;,gSAMratio,z=1.8,96.52,0.0583,22.8812,39.1705,0.5841,1.0394,1.0394,2823.85,65.32,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.2;,gSAMratio,z=1.8,96.56,0.0285,22.6724,40.1357,0.5649,1.1682,1.1682,2611.5,72.65,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.8;,gSAMratio,z=1.8,96.37,0.0608,24.2552,40.9801,0.5919,1.0354,1.0354,2806.16,65.7,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.8;z2=1.6;,gSAMratio,z=1.8,96.38,0.0542,23.0809,38.9794,0.5921,1.0443,1.0443,2785.95,66.27,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.2;,gSAMratio,z=1.1,96.66,0.0071,25.3586,38.1315,0.665,1.4816,1.4816,2247.72,86.38,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.6;,gSAMratio,z=1.1,96.8,0.0207,25.0428,36.2546,0.6907,1.3478,1.3478,2429.54,79.73,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.5;,gSAMratio,z=1.1,96.48,0.0234,21.9672,35.6697,0.6159,1.357,1.357,2417.35,79.89,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.15;,gSAMratio,z=1.1,96.61,-0.0011,24.4487,37.5188,0.6516,1.5381,1.5381,2154.07,89.93,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.8;,gSAMratio,z=1.1,96.76,0.032,23.237,40.2143,0.5778,1.3359,1.3359,2400.61,80.66,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.7;,gSAMratio,z=1.1,96.6,0.0309,21.2347,37.4932,0.5664,1.3413,1.3413,2444.39,79.16,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.1;z2=1.1;,gSAMratio,z=1.1,96.78,-0.0057,23.5627,37.4854,0.6286,1.6049,1.6049,1941.49,99.01,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.1;,gSAMratio,z=1.15,96.71,-0.0038,22.9496,36.9741,0.6207,1.5435,1.5435,2177.06,88.94,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.15;,gSAMratio,z=1.15,96.75,-0.0001,25.4843,37.0546,0.6878,1.4652,1.4652,2257.27,85.96,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.7;,gSAMratio,z=1.15,96.64,0.0326,24.906,37.4925,0.6643,1.2621,1.2621,2479.85,77.14,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.2;,gSAMratio,z=1.15,96.61,0.0085,23.0695,35.2551,0.6544,1.4097,1.4097,2259.53,85.96,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.6;,gSAMratio,z=1.15,96.56,0.033,24.0271,38.3066,0.6272,1.2658,1.2658,2519.83,76.38,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.5;,gSAMratio,z=1.15,96.46,0.0265,22.7444,38.3913,0.5924,1.2767,1.2767,2419.29,79.5,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.5;,gSAMratio,z=1.2,96.58,0.0296,23.7546,38.6727,0.6142,1.218,1.218,2590.6,73.77,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.15;,gSAMratio,z=1.2,96.48,0.0089,24.3133,35.3203,0.6884,1.4066,1.4066,2326.21,83.33,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.1;,gSAMratio,z=1.2,96.63,0.0038,24.7021,38.3353,0.6444,1.4839,1.4839,2221.6,87.08,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.7;,gSAMratio,z=1.2,96.53,0.0367,25.5066,38.811,0.6572,1.1989,1.1989,2563.48,74.32,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.8;,gSAMratio,z=1.2,96.48,0.0419,23.2414,37.0318,0.6276,1.1945,1.1945,2604.38,73.14,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.2;,gSAMratio,z=1.2,96.61,0.0117,24.049,36.6162,0.6568,1.3486,1.3486,2380.7,81.0,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.5;,gSAMratio,z=1.5,96.32,0.0472,24.2318,37.4804,0.6465,1.0801,1.0801,2768.46,67.4,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.2;z2=1.6;,gSAMratio,z=1.2,96.57,0.0294,23.4796,38.652,0.6075,1.2076,1.2076,2589.24,73.69,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.15;,gSAMratio,z=1.5,96.49,0.0149,24.7707,37.9561,0.6526,1.2642,1.2642,2507.69,76.52,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.8;,gSAMratio,z=1.5,96.52,0.0518,23.3239,40.4487,0.5766,1.0613,1.0613,2772.73,66.88,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.7;,gSAMratio,z=1.5,96.5,0.0451,22.8495,40.2586,0.5676,1.0667,1.0667,2769.2,67.0,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.6;,gSAMratio,z=1.5,96.43,0.0433,22.8048,40.487,0.5633,1.0727,1.0727,2785.24,66.88,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.1;,gSAMratio,z=1.5,96.75,0.0103,24.5552,37.0129,0.6634,1.3447,1.3447,2288.01,84.59,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.5;z2=1.2;,gSAMratio,z=1.5,96.55,0.0247,20.9039,36.643,0.5705,1.207,1.207,2584.81,73.71,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.1;,gSAMratio,z=1.6,96.45,0.0164,23.4285,36.6641,0.639,1.3311,1.3311,2450.39,78.9,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.15;,gSAMratio,z=1.6,96.74,0.0206,22.2591,40.5752,0.5486,1.2518,1.2518,2529.63,75.76,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.5;,gSAMratio,z=1.6,96.47,0.0457,21.8162,39.12,0.5577,1.0699,1.0699,2751.67,67.66,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.2;,gSAMratio,z=1.6,96.55,0.0282,23.0256,39.3143,0.5857,1.1881,1.1881,2560.05,74.26,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.15;z2=1.8;,gSAMratio,z=1.15,96.67,0.0375,22.9996,39.512,0.5821,1.2588,1.2588,1823.28,105.46,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.6;,gSAMratio,z=1.6,96.52,0.0469,23.7437,37.8755,0.6269,1.0626,1.0626,2804.48,66.22,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.7;,gSAMratio,z=1.6,96.5,0.0472,23.6117,41.2044,0.573,1.0547,1.0547,2794.88,66.3,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.6;z2=1.8;,gSAMratio,z=1.6,96.48,0.0505,24.0489,37.2098,0.6463,1.0506,1.0506,2771.14,66.83,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.5;,gSAMratio,z=1.7,96.49,0.0415,23.8545,39.4703,0.6044,1.0611,1.0611,2788.21,66.43,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.6;,gSAMratio,z=1.7,96.54,0.05,22.7014,38.5185,0.5894,1.0537,1.0537,2804.19,66.15,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.2;,gSAMratio,z=1.7,96.57,0.029,22.2972,36.7987,0.6059,1.1812,1.1812,2656.98,71.6,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.7;,gSAMratio,z=1.7,96.21,0.0537,23.9389,43.2786,0.5531,1.0462,1.0462,2807.52,65.93,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.1;,gSAMratio,z=1.7,96.43,0.02,21.3538,37.5595,0.5685,1.3194,1.3194,2463.27,78.44,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.15;,gSAMratio,z=1.7,96.44,0.0306,22.8984,38.3844,0.5966,1.2447,1.2447,2514.03,76.38,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.7;z2=1.8;,gSAMratio,z=1.7,96.42,0.0558,24.3244,38.763,0.6275,1.0432,1.0432,2618.26,70.43,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.5;,gSAMratio,z=1.8,96.42,0.054,23.3858,38.4413,0.6084,1.0554,1.0554,2791.47,66.39,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.6;,gSAMratio,z=1.8,96.51,0.0463,23.4223,38.79,0.6038,1.048,1.048,2776.9,66.61,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.15;,gSAMratio,z=1.8,96.61,0.0203,23.7329,37.0077,0.6413,1.2372,1.2372,2545.53,75.25,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.2;,gSAMratio,z=1.8,96.54,0.0361,23.6894,38.2667,0.6191,1.1775,1.1775,2589.9,73.24,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.8;,gSAMratio,z=1.8,96.52,0.0621,24.5788,38.1026,0.6451,1.038,1.038,2771.1,66.57,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.1;,gSAMratio,z=1.8,96.6,0.0216,25.1484,38.0239,0.6614,1.3129,1.3129,2373.54,81.31,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.2;z=1.8;z2=1.7;,gSAMratio,z=1.8,96.52,0.0493,24.3817,39.4226,0.6185,1.0407,1.0407,2700.7,68.17,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.5;,gSAMratio,z=1.1,96.5,0.0104,23.4264,36.5953,0.6401,1.4603,1.4603,2259.88,85.88,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.6;,gSAMratio,z=1.1,96.67,0.0097,24.7083,37.818,0.6533,1.4395,1.4395,2294.87,84.36,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.7;,gSAMratio,z=1.1,96.6,0.0129,26.2784,40.0189,0.6566,1.4267,1.4267,2319.52,83.67,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.2;,gSAMratio,z=1.1,96.66,-0.0048,25.0131,39.5322,0.6327,1.5877,1.5877,2122.93,90.72,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.15;,gSAMratio,z=1.1,96.48,-0.0018,24.8223,36.9693,0.6714,1.6285,1.6285,2030.12,94.37,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.1;,gSAMratio,z=1.1,96.87,-0.0112,23.8165,38.4324,0.6197,1.6783,1.6783,1999.81,95.31,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.1;z2=1.8;,gSAMratio,z=1.1,96.62,0.0215,22.3838,39.6506,0.5645,1.4191,1.4191,2309.45,83.77,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.1;,gSAMratio,z=1.15,96.68,-0.0055,23.5723,39.4102,0.5981,1.6126,1.6126,2098.5,91.69,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.2;,gSAMratio,z=1.15,96.74,-0.003,22.4385,36.9149,0.6078,1.5186,1.5186,2195.68,88.05,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.5;,gSAMratio,z=1.15,96.61,0.0086,24.4765,38.9887,0.6278,1.3925,1.3925,2382.8,81.49,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.15;,gSAMratio,z=1.15,96.79,-0.0033,22.6282,37.5959,0.6019,1.5581,1.5581,2028.81,95.22,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.8;,gSAMratio,z=1.15,96.74,0.0223,23.7701,35.8982,0.6622,1.353,1.353,2409.7,80.22,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.7;,gSAMratio,z=1.15,96.35,0.0231,24.9218,37.6378,0.6621,1.3619,1.3619,2385.0,81.35,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.15;z2=1.6;,gSAMratio,z=1.15,96.53,0.016,24.7098,37.6252,0.6567,1.3743,1.3743,2385.53,81.19,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.15;,gSAMratio,z=1.2,96.41,0.0038,25.7237,39.3427,0.6538,1.4938,1.4938,2189.07,88.51,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.5;,gSAMratio,z=1.2,96.6,0.0167,23.9204,34.5482,0.6924,1.3278,1.3278,2462.13,78.54,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.2;,gSAMratio,z=1.2,96.67,0.0041,22.8924,36.6702,0.6243,1.4538,1.4538,2299.53,84.36,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.6;,gSAMratio,z=1.2,96.47,0.0168,23.6064,39.4922,0.5977,1.3085,1.3085,2438.03,79.11,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.7;,gSAMratio,z=1.2,96.68,0.0163,24.4863,34.9654,0.7003,1.2995,1.2995,2488.74,77.65,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.2;,gSAMratio,z=1.5,96.49,0.0198,25.235,36.3996,0.6933,1.2658,1.2658,2490.1,77.34,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.15;,gSAMratio,z=1.5,96.64,0.013,23.8859,36.4506,0.6553,1.3211,1.3211,2451.9,78.84,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.1;,gSAMratio,z=1.5,96.51,0.017,22.5603,36.7732,0.6135,1.3852,1.3852,2364.03,82.1,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.5;,gSAMratio,z=1.5,96.66,0.0283,21.4172,37.1771,0.5761,1.1354,1.1354,2700.34,69.88,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.8;,gSAMratio,z=1.2,96.55,0.0261,21.3764,38.4012,0.5567,1.2891,1.2891,2518.51,76.58,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.7;,gSAMratio,z=1.5,96.42,0.0301,20.9095,36.4383,0.5738,1.1138,1.1138,2698.93,69.59,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.8;,gSAMratio,z=1.5,96.41,0.0394,21.7743,36.0249,0.6044,1.1088,1.1088,2705.68,69.33,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.5;z2=1.6;,gSAMratio,z=1.5,96.72,0.0261,21.7607,40.7688,0.5338,1.1221,1.1221,2522.09,74.46,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.2;z2=1.1;,gSAMratio,z=1.2,96.7,-0.0023,24.0959,36.4782,0.6606,1.5528,1.5528,1537.96,126.23,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.5;,gSAMratio,z=1.6,96.49,0.0357,21.7056,38.1256,0.5693,1.1143,1.1143,2500.06,75.44,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.2;,gSAMratio,z=1.6,96.6,0.0173,24.3439,38.177,0.6377,1.2464,1.2464,2462.61,77.94,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.15;,gSAMratio,z=1.6,96.61,0.0181,22.3097,36.7515,0.607,1.3011,1.3011,2438.22,79.18,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.1;,gSAMratio,z=1.6,96.74,0.0113,22.4382,35.8539,0.6258,1.3666,1.3666,2397.36,80.84,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.6;,gSAMratio,z=1.6,96.57,0.0302,23.2451,39.3198,0.5912,1.1003,1.1003,2719.73,68.73,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.8;,gSAMratio,z=1.6,96.45,0.035,22.5149,39.7464,0.5665,1.088,1.088,2725.11,68.42,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.6;z2=1.7;,gSAMratio,z=1.6,96.48,0.0379,21.3073,35.8136,0.595,1.0949,1.0949,2703.81,69.1,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.5;,gSAMratio,z=1.7,96.44,0.0399,23.4542,39.7251,0.5904,1.1001,1.1001,2676.42,69.93,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.6;,gSAMratio,z=1.7,96.51,0.0387,23.7021,37.6004,0.6304,1.0884,1.0884,2738.49,68.22,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.2;,gSAMratio,z=1.7,96.59,0.0216,22.6123,36.5934,0.6179,1.2353,1.2353,2560.5,74.56,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.7;,gSAMratio,z=1.7,96.37,0.0436,22.5165,37.064,0.6075,1.0794,1.0794,2766.96,67.35,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.8;,gSAMratio,z=1.7,96.49,0.0507,22.2597,39.0692,0.5698,1.0752,1.0752,2733.29,67.96,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.15;,gSAMratio,z=1.7,96.71,0.0237,24.5185,39.4656,0.6213,1.2904,1.2904,2381.19,80.5,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.5;,gSAMratio,z=1.8,96.34,0.0459,22.0785,38.9742,0.5665,1.0914,1.0914,2717.97,68.68,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.7;z2=1.1;,gSAMratio,z=1.7,96.54,0.0168,25.0161,38.3419,0.6524,1.3594,1.3594,2367.19,81.67,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.2;,gSAMratio,z=1.8,96.53,0.0252,23.3586,34.9572,0.6682,1.2274,1.2274,2545.0,75.06,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.1;,gSAMratio,z=1.8,96.79,0.0163,23.6318,38.1548,0.6194,1.3517,1.3517,2369.3,81.43,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.15;,gSAMratio,z=1.8,96.61,0.0248,22.2323,37.5385,0.5923,1.2843,1.2843,2446.3,78.7,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.7;,gSAMratio,z=1.8,96.3,0.0457,23.3991,38.8658,0.602,1.0687,1.0687,2793.28,66.56,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.6;,gSAMratio,z=1.8,96.53,0.0361,21.848,37.6007,0.5811,1.0789,1.0789,2679.48,69.56,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.9;z=1.8;z2=1.8;,gSAMratio,z=1.8,96.26,0.053,21.0215,36.6755,0.5732,1.0642,1.0642,2717.74,68.35,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.1;z2=1.5;,gSAMratio,z=1.1,96.74,0.0172,22.0079,39.1431,0.5622,1.3458,1.3458,2393.39,81.01,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.1;z2=1.8;,gSAMratio,z=1.1,96.4,0.0369,25.4395,39.3852,0.6459,1.3272,1.3272,2468.71,78.38,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.1;z2=1.15;,gSAMratio,z=1.1,96.72,-0.0034,23.5078,41.0973,0.572,1.5261,1.5261,2161.82,89.49,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.1;z2=1.7;,gSAMratio,z=1.1,96.47,0.0364,22.5142,38.4312,0.5858,1.3307,1.3307,2453.99,78.94,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.1;z2=1.1;,gSAMratio,z=1.1,96.59,-0.004,23.6895,37.3828,0.6337,1.6006,1.6006,2112.35,91.2,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.1;z2=1.6;,gSAMratio,z=1.1,96.46,0.0256,23.121,39.0384,0.5923,1.3392,1.3392,2426.02,79.82,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.1;z2=1.2;,gSAMratio,z=1.1,96.6,0.0064,21.528,37.7708,0.57,1.4694,1.4694,2258.7,85.91,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.15;z2=1.1;,gSAMratio,z=1.15,96.48,-0.0021,24.1135,41.7231,0.5779,1.5334,1.5334,2195.57,88.2,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.15;z2=1.5;,gSAMratio,z=1.15,96.76,0.0196,23.4183,40.8662,0.573,1.2671,1.2671,2334.75,82.04,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.15;z2=1.15;,gSAMratio,z=1.15,96.51,0.0045,23.4905,39.074,0.6012,1.4577,1.4577,2280.16,85.1,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.15;z2=1.7;,gSAMratio,z=1.15,96.56,0.0284,22.1049,39.4223,0.5607,1.2528,1.2528,2531.41,75.88,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.15;z2=1.2;,gSAMratio,z=1.15,96.56,0.0123,22.3813,39.283,0.5697,1.3961,1.3961,2342.66,82.7,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.15;z2=1.8;,gSAMratio,z=1.15,96.44,0.0352,21.7343,39.1259,0.5555,1.2497,1.2497,2420.96,79.75,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.2;z2=1.1;,gSAMratio,z=1.2,96.54,0.0102,25.3626,40.2773,0.6297,1.4789,1.4789,2210.92,87.75,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.2;z2=1.6;,gSAMratio,z=1.2,96.57,0.0327,22.1956,40.5182,0.5478,1.197,1.197,2613.05,72.96,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.2;z2=1.5;,gSAMratio,z=1.2,96.61,0.034,22.5178,38.7224,0.5815,1.2099,1.2099,2562.49,74.52,,,200,False
vassoremu-sgd,lr=0.05;rho=0.1;theta=0.4;lam=0.1;z=1.2;z2=1.2;,gSAMratio,z=1.2,96.62,0.0085,24.8609,37.9272,0.6555,1.3408,1.3408,2385.28,81.09,,,200,False
